VCC_SPI,L,SPI,SPI,N13
IOR_109,R,PIO,1,R14
IOR_110,R,PIO,1,R15
IOR_111,R,PIO,1,P14
IOR_112,R,PIO,1,P15
NC,B,NC,NC,N14
IOR_113,R,PIO,1,P16
IOR_114,R,PIO,1,M13
IOR_115,R,PIO,1,M14
IOR_116,R,PIO,1,L12
IOR_117,R,PIO,1,N16
IOR_118,R,PIO,1,L13
IOR_119,R,PIO,1,L14
IOR_120,R,PIO,1,K12
IOR_121,R,PIO,1,M16
IOR_122,R,PIO,1,J10
IOR_123,R,PIO,1,M15
IOR_126,R,PIO,1,J11
IOR_127,R,PIO,1,L16
IOR_128,R,PIO,1,K13
IOR_129,R,PIO,1,K14
IOR_130,R,PIO,1,J15
IOR_131,R,PIO,1,K15
IOR_133,R,PIO,1,K16
IOR_134,R,PIO,1,J14
IOR_136,R,PIO,1,J12
IOR_137,R,PIO,1,J13
IOR_138,R,PIO,1,J16
IOR_139,R,PIO,1,H13
IOR_140_GBIN3,R,GBIN,1,H11
IOR_141_GBIN2,R,GBIN,1,H16
IOR_142,R,PIO,1,H14
IOR_143,R,PIO,1,G16
IOR_144,R,PIO,1,H12
IOR_145,R,PIO,1,G15
IOR_146,R,PIO,1,G10
IOR_147,R,PIO,1,F16
IOR_148,R,PIO,1,G11
IOR_149,R,PIO,1,F15
IOR_150,R,PIO,1,G14
IOR_151,R,PIO,1,E16
IOR_152,R,PIO,1,G13
IOR_153,R,PIO,1,D16
IOR_154,R,PIO,1,G12
IOR_155,R,PIO,1,F14
IOR_156,R,PIO,1,F12
IOR_157,R,PIO,1,D15
IOR_158,R,PIO,1,F11
IOR_160,R,PIO,1,E14
IOR_161,R,PIO,1,C16
IOR_162,R,PIO,1,F13
IOR_165,R,PIO,1,B16
IOR_166,R,PIO,1,E13
IOR_167,R,PIO,1,D14
VPP_2V5,L,VPP,VPP,E12
VPP_FAST,L,VPP,VPP,D12
IOT_168,R,PIO,0,C14
IOT_169,R,PIO,0,B15
IOT_170,R,PIO,0,D13
IOT_171,R,PIO,0,B14
IOT_172,R,PIO,0,C12
IOT_173,R,PIO,0,E11
IOT_174,R,PIO,0,C13
IOT_176,R,PIO,0,A16
IOT_177,R,PIO,0,A15
IOT_178,R,PIO,0,B13
IOT_179,R,PIO,0,E10
IOT_180,R,PIO,0,C11
IOT_181,R,PIO,0,D11
IOT_182,R,PIO,0,B12
IOT_183,R,PIO,0,B10
IOT_184,R,PIO,0,B11
IOT_185,R,PIO,0,C10
IOT_186,R,PIO,0,A10
IOT_187,R,PIO,0,A11
IOT_190,R,PIO,0,D10
IOT_191,R,PIO,0,C9
IOT_192,R,PIO,0,E9
IOT_193,R,PIO,0,D9
IOT_194,R,PIO,0,A9
VCCPLL1,L,VCCPLL,VCCPLL,E8
GNDPLL1,L,GNDPLL,GNDPLL,E7
IOT_196,R,PIO,0,F9
IOT_197_GBIN1,R,GBIN,0,C8
IOT_198_GBIN0,R,GBIN,0,F7
IOT_199,R,PIO,0,B9
IOT_200,R,PIO,0,D8
IOT_203,R,PIO,0,B8
IOT_205,R,PIO,0,A7
IOT_206,R,PIO,0,C7
IOT_207,R,PIO,0,B7
IOT_208,R,PIO,0,B6
IOT_209,R,PIO,0,C6
IOT_210,R,PIO,0,D7
IOT_211,R,PIO,0,A6
IOT_212,R,PIO,0,D6
IOT_213,R,PIO,0,A5
IOT_214,R,PIO,0,B5
IOT_215,R,PIO,0,E6
IOT_216,R,PIO,0,B4
GND,L,GND,GND,A12
IOT_218,R,PIO,0,A2
GND,L,GND,GND,A4
IOT_219,R,PIO,0,D5
IOT_220,R,PIO,0,A1
GND,L,GND,GND,E15
IOT_221,R,PIO,0,C5
GND,L,GND,GND,G7
IOT_222,R,PIO,0,C4
GND,L,GND,GND,G8
IOT_223,R,PIO,0,B3
GND,L,GND,GND,G9
GND,L,GND,GND,H7
GND,L,GND,GND,H8
IOT_224,R,PIO,0,D4
GND,L,GND,GND,H9
IOT_225,R,PIO,0,E5
GND,L,GND,GND,J7
IOT_226,R,PIO,0,D3
GND,L,GND,GND,J8
IOT_227,R,PIO,0,C3
GND,L,GND,GND,J9
GND,L,GND,GND,K2
GND,L,GND,GND,K7
GND,L,GND,GND,L15
GND,L,GND,GND,R7
GND,L,GND,GND,T12
GND,L,GND,GND,T4
VCC,L,VCC,VCC,A14
VCC,L,VCC,VCC,F10
VCC,L,VCC,VCC,F6
VCC,L,VCC,VCC,K10
VCC,L,VCC,VCC,K6
VCC,L,VCC,VCC,L2
VCCIO_0,L,VCCIO,VCCIO,A13
VCCIO_0,L,VCCIO,VCCIO,A3
VCCIO_0,L,VCCIO,VCCIO,A8
VCCIO_0,L,VCCIO,VCCIO,F8
VCCIO_1,L,VCCIO,VCCIO,C15
VCCIO_1,L,VCCIO,VCCIO,H10
VCCIO_1,L,VCCIO,VCCIO,H15
VCCIO_1,L,VCCIO,VCCIO,N15
VCCIO_2,L,VCCIO,VCCIO,K8
VCCIO_2,L,VCCIO,VCCIO,P3
VCCIO_2,L,VCCIO,VCCIO,R13
VCCIO_2,L,VCCIO,VCCIO,R8
VCCIO_3,L,VCCIO,VCCIO,E1
VCCIO_3,L,VCCIO,VCCIO,G6
VCCIO_3,L,VCCIO,VCCIO,J6
VCCIO_3,L,VCCIO,VCCIO,N1
